1	1	1	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	30	1	1	1	
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	0	31	31	31	31	31	31	31	31	31	31	31	31	31	0	31	31	30	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	38	38	38	38	38	38	38	38	38	38	25	25	25	25	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	30	30	30	30	30	30	30	30	30	30	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	38	38	38	38	38	38	38	38	38	38	38	25	25	25	25	25	25	38	38	38	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	31	31	31	31	31	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	30	30	25	30	30	37	37	37	37	37	37	37	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	38	38	38	38	38	31	31	31	31	31	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	30	30	37	30	30	37	37	37	38	25	25	25	25	25	25	25	25	25	31	31	31	31	31	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	30	30	30	30	30	37	37	37	38	25	25	25	25	25	25	25	25	25	31	31	31	31	31	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	30	30	30	30	30	37	37	37	38	25	25	25	25	25	25	25	25	25	31	31	31	31	31	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	30	30	30	30	30	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	30	30	30	30	30	37	37	37	38	38	38	38	38	38	38	38	38	38	31	31	31	31	31	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	31	31	31	31	31	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	31	31	31	31	31	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	25	25	25	25	25	38	38	38	38	38	38	38	38	38	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	25	25	25	38	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	30	30	30	25	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
