1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	35	35	35	35	35	0	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	35	20	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	20	20	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	20	20	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	20	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	35	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	21	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	21	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	35	34	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	7	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
512 25 56
30
