1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	25	34	34	34	34	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	29	29	29	29	29	29	34	25	25	34	34	34	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	29	29	29	29	34	34	34	34	34	34	34	34	34	34	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	25	25	25	25	25	25	25	25	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	25	34	34	34	34	34	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
