1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	34	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	34	1	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	34	1	1	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	40	40	40	40	40	34	1	1	1	1	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	40	40	40	40	40	34	1	1	1	1	1	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	40	40	40	40	40	34	1	1	1	1	1	1	1	21	21	40	40	40	40	40	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	40	40	40	40	40	34	1	1	1	1	1	1	1	1	21	40	40	40	40	40	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	35	35	35	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	1	1	1	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	35	35	35	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	1	1	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	35	35	35	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	1	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	35	35	35	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	1	35	35	35	35	35	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	35	35	35	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	21	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	35	0	35	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	34	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	34	40	40	40	34	1	1	1	1	1	1	1	34	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	34	40	40	40	34	1	1	1	1	1	1	1	34	34	18	18	18	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	34	40	40	40	34	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	34	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	34	40	40	40	34	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	34	34	34	34	34	40	40	40	34	1	1	1	1	1	1	1	1	1	40	40	40	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	35	35	35	35	35	40	40	40	34	1	1	1	1	1	1	1	1	1	40	40	40	1	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	35	35	35	35	35	40	40	40	34	1	1	1	1	1	1	1	1	1	1	18	1	1	1	21	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	35	35	35	35	35	40	40	40	34	1	1	1	1	1	1	1	1	1	1	18	1	1	1	1	21	1	40	40	40	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	18	1	1	1	1	1	21	40	40	40	21	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	18	1	1	1	1	1	1	40	40	40	1	21	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	18	1	1	1	1	1	1	1	1	1	1	1	21	0	1	1	1	1
1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	20	40	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	40	40	40	1	20	1	40	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	40	40	40	20	1	1	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	35	35	35	35	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	40	40	40	1	1	1	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	35	35	35	35	35	35	35	0	35	35	35	34	1	1	1	1	1	1	1	1	35	18	18	18	18	18	18	18	18	35	1	1	1	1	1	1	1	1	1	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	35	35	35	35	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	35	18	18	18	18	18	18	18	18	35	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	35	18	18	18	18	18	18	18	18	35	1	1	1	1	1	1	1	1	1	40	40	40	21	1	1	1	1	1	1	1	1	35	35	35	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	40	40	40	1	21	1	40	40	40	1	1	1	35	35	35	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	40	40	40	21	1	1	35	0	35	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	40	40	1	21	1	40	40	40	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	35	40	40	40	40	40	40	40	40	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	40	40	1	1	21	40	40	40	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	34	34	34	34	34	34	1	1	1	1	1	1	1	1	35	18	18	18	18	18	18	18	18	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	40	40	40	1	1	1	40	40	40	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	35	18	18	18	18	18	18	18	18	35	1	1	1	1	1	1	1	1	1	1	1	1	1	20	1	40	40	40	1	1	1	1	18	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	34	1	1	1	1	1	1	1	1	1	34	34	34	34	34	18	18	18	18	18	18	18	18	34	1	1	1	1	1	1	1	1	1	1	1	40	20	1	1	1	1	1	1	1	1	1	18	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	34	1	1	1	1	1	1	1	1	1	34	35	35	35	35	18	18	18	18	18	18	18	18	34	1	1	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1	1	1	18	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	34	1	1	1	1	1	1	1	1	1	34	35	35	35	35	18	18	18	18	18	18	18	18	34	34	34	34	34	34	34	34	1	1	1	1	40	40	40	21	1	1	1	1	1	1	1	18	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	34	34	34	34	1	1	1	1	1	1	34	35	35	35	35	18	18	18	18	18	18	18	18	35	35	35	35	35	35	35	34	1	1	1	1	40	40	40	1	21	1	1	1	1	1	1	18	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	35	35	34	1	1	1	1	1	1	34	40	40	40	40	40	40	40	40	40	40	40	40	35	35	35	35	35	35	35	34	1	1	1	1	1	18	1	1	1	21	1	1	1	1	1	18	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	35	35	34	34	34	34	34	34	34	34	40	40	40	40	40	40	40	40	40	40	40	40	35	35	35	35	0	35	35	34	1	1	1	1	1	18	1	1	1	1	21	1	40	40	40	40	40	40	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	35	35	35	35	35	35	35	35	35	20	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	18	1	1	1	1	1	21	40	40	40	40	40	40	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	35	35	35	35	35	35	35	35	20	20	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	18	1	1	1	1	1	1	40	40	40	40	40	40	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	35	35	35	35	35	35	35	20	20	20	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	18	1	1	1	1	1	1	40	40	40	40	40	40	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	35	35	35	35	35	35	20	20	20	34	40	40	40	40	40	40	40	40	40	40	40	40	34	34	34	34	34	34	34	34	1	1	1	1	40	40	40	1	1	1	1	1	40	40	40	40	40	0	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	35	0	35	35	35	35	20	20	20	35	34	40	40	40	40	40	40	40	40	40	40	40	40	34	1	1	1	1	1	1	1	1	1	1	20	40	40	40	21	1	1	1	1	40	40	40	40	40	40	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	35	35	20	20	20	35	35	34	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	20	1	40	40	40	1	21	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	35	20	20	20	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1	1	20	1	1	1	1	1	1	1	21	1	1	1	1	1	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	20	20	20	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1	20	1	1	1	1	1	1	1	1	1	21	1	1	1	1	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	20	20	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	40	40	40	20	1	1	1	1	35	35	35	1	1	1	1	21	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	40	40	40	40	40	20	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	40	40	40	1	1	1	1	1	35	35	35	1	1	1	1	1	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	40	40	40	1	1	1	1	1	35	0	35	1	1	1	1	1	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	35	35	35	35	35	35	35	35	35	35	35	35	35	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	40	40	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	18	18	1	1	1	1	1	1
1	1	1	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35
