1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	22	22	22	22	22	22	39	22	22	22	22	22	22	22	22	22	39	22	22	22	22	22	22	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1
