1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	17	17	16	16	16	17	17	17	17	17	17	17	17	17	17	17	17	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	17	17	16	16	16	17	17	17	17	17	17	17	17	17	0	17	17	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	27	27	16	16	16	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	27	27	16	16	16	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	27	27	16	16	16	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	27	27	27	27	27	27	27	27	27	16	16	16	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	27	27	27	27	27	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
201 25 16
202 20 12
203 31 38
205 3 15








